Timestamp,Locality,Latitude,Longitude,Signal Strength (dBm),Signal Quality (%),Data Throughput (Mbps),Latency (ms),Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),BladeRFxA9 Measurement (dBm)
2023/5/19 20:00:40,Patliputra Colony,25.569381877866633,84.96721984553619,-91.36038944,0,4.113276164987199,64.1453394318995,4G,-88.34714552,-97.24082508,-93.65296705
2023/5/19 20:03:47,S.K. Puri,25.498316887651054,85.2494844915084,-83.86229501,0,8.845359571106483,77.1721333129199,4G,-88.84193908,-90.38062814,-81.08408869
2023/5/19 20:06:54,Kankarbagh,25.709943708361557,85.20738849352134,-95.67089356,0,32.34150152039207,44.21956734585743,5G,-92.32799167,-104.3482728,-95.64538618
2023/5/19 20:10:02,Kankarbagh,25.666157835361677,85.18609024688793,-99.62154588,0,60.78934889765195,35.354919147713666,5G,-104.1328725,-108.9715426,-102.1985595
2023/5/19 20:13:09,Kankarbagh,25.675820835256246,85.06495218371236,-95.52978419,0,23.3016287469752,25.356380423655516,5G,-97.76742978,-103.0985887,-95.69399425
2023/5/19 20:16:16,Danapur,25.689061899463805,85.03642922436302,-88.13041745,0,2.304547458027937,196.5377959101893,3G,0,0,0
2023/5/19 20:19:23,Ashok Rajpath,25.687235790589504,85.198919614141,-99.35558474,0,35.98700614876076,42.90836611000269,5G,-94.38289548,-106.7567073,-101.6209591
2023/5/19 20:22:30,Phulwari Sharif,25.65792785253802,85.27657411476551,-85.24297095,0,2.82460733519763,186.9672137421881,LTE,-81.0824864,-94.22066149,-83.63398182
2023/5/19 20:25:38,Rajendra Nagar,25.563421724595944,85.0803159005206,-96.4077845,0,10.415787598253337,35.46496753446081,5G,-100.8820031,-104.3428329,-93.9915073
2023/5/19 20:28:45,Bankipore,25.625709153251996,85.30770336423456,-88.35451387,0,9.213312235310323,54.80986109286077,4G,-86.58760624,-96.20169156,-86.62991244
2023/5/19 20:31:52,Rajendra Nagar,25.54676229480882,85.07336536091623,-99.45393479,0,5.223998675996113,70.70362194068723,4G,-104.1968443,-105.3557833,-100.1256073
2023/5/19 20:34:59,Rajendra Nagar,25.63936975151023,85.00770360293244,-84.90991074,0,1.8993449714380786,134.36499478743448,3G,0,0,0
2023/5/19 20:38:06,Kankarbagh,25.528437008199884,85.12229769946282,-85.74007035,0,2.433688932210524,182.18614223865742,3G,0,0,0
2023/5/19 20:41:14,Boring Road,25.44664816395238,85.07987335034339,-88.95643872,0,47.41041431103832,33.08808596233477,5G,-90.27844956,-94.6926458,-88.07456262
2023/5/19 20:44:21,Bailey Road,25.45128269947112,85.09558783399547,-82.02070239,0,1.9745842998930105,119.62271349850724,3G,0,0,0
2023/5/19 20:47:28,Kankarbagh,25.487313166375703,85.02159798914165,-86.54656769,0,2.029680354052376,191.3849640153984,3G,0,0,0
2023/5/19 20:50:35,Ashok Rajpath,25.75494700909934,85.21362550897999,-80.95678636,0,1.710807231175774,187.83510648580904,3G,0,0,0
2023/5/19 20:53:43,Kankarbagh,25.501717855902292,85.10010065779205,-101.1365444,0,86.62886800731451,37.98558751163657,5G,-98.2907627,-107.3929163,-102.4982115
2023/5/19 20:56:50,Boring Canal Road,25.463995261542454,85.20166533989703,-87.89321822,0,5.579828143402972,58.283497813048015,4G,-85.63443269,-92.99368601,-89.44387298
2023/5/19 20:59:57,Kankarbagh,25.655578834812054,85.15770532692324,-78.75868833,0,2.110802972200635,118.96299471522414,3G,0,0,0
2023/5/19 21:03:04,Rajendra Nagar,25.48527865419277,85.1798198957088,-85.31983569,0,1.9252530928065366,168.88792002970953,3G,0,0,0
2023/5/19 21:06:11,Pataliputra,25.490874110864297,85.02543077583583,-85.56371588,0,8.394658579925261,78.2095727328426,4G,-82.87565581,-94.29838402,-85.46643835
2023/5/19 21:09:19,Kumhrar,25.72999236569914,85.21888565889218,-86.49401913,0,1.273969851353543,155.0526110365474,LTE,-84.44983941,-94.70300467,-83.75612451
2023/5/19 21:12:26,Boring Canal Road,25.679620768958873,85.07865888673983,-87.99650676,0,5.160648246543344,95.32884060272619,4G,-88.79020695,-93.31691828,-88.73545208
2023/5/19 21:15:33,Bankipore,25.702267047684305,85.02493379116846,-88.83340666,0,2.1566079184002245,118.30095225227592,LTE,-88.39567887,-95.55695872,-88.95764375
2023/5/19 21:18:40,Anandpuri,25.669182097881812,85.14969937003514,-89.10165528,0,4.143248720216745,89.48826277592755,4G,-86.84391242,-94.72038225,-89.14368064
2023/5/19 21:21:47,Bankipore,25.602155637856296,85.2230938354156,-91.93055294,0,6.796293308671547,86.43751105622691,4G,-87.85439968,-97.52191718,-93.84245062
2023/5/19 21:24:55,Bankipore,25.47233540590963,85.04728512560641,-88.79134496,0,1.2789761593780282,102.518071357539,3G,0,0,0
2023/5/19 21:28:02,Fraser Road,25.59405082744132,85.04246514970133,-92.33142372,0,49.486495205776926,43.33626503785753,5G,-88.29087478,-97.63272007,-90.60299503
2023/5/19 21:31:09,Bankipore,25.414614527007508,85.13169677918896,-85.43232829,0,4.951060366699637,61.797945701341824,4G,-82.8436594,-94.11537371,-84.77754101
2023/5/19 21:34:16,Kankarbagh,25.447261809762114,85.15729640656566,-90.72649844,0,7.115663042750565,63.00949836343122,4G,-86.88669065,-96.47756337,-92.35511808
2023/5/19 21:37:23,Fraser Road,25.535691683621263,85.22432310624343,-89.05340048,0,5.820522857027106,68.95918792248312,4G,-84.36068662,-97.56450989,-90.93710466
2023/5/19 21:40:31,Boring Canal Road,25.471713800562085,85.14707630528876,-87.6330719,0,9.313781419911063,97.87246058904365,4G,-85.2310971,-96.32896052,-86.92245481
2023/5/19 21:43:38,Ashok Rajpath,25.508316481692418,85.14927932322956,-93.10098985,0,39.19068723841502,32.32343941534497,5G,-88.72666953,-98.19665438,-92.91669975
2023/5/19 21:46:45,Phulwari Sharif,25.7513367049945,85.09361096880626,-98.71071159,0,85.68887888982752,20.492195555431923,5G,-101.9466691,-104.0938064,-100.3413091
2023/5/19 21:49:52,Anisabad,25.747855011092305,85.17937200927729,-94.31938728,0,6.877293021720583,80.9352931187055,4G,-95.16069831,-103.5882163,-92.09508017
2023/5/19 21:52:59,Bailey Road,25.688838025765513,85.22964793365963,-82.31110127,0,1.80258093802737,107.73358289045018,3G,0,0,0
2023/5/19 21:56:07,Boring Road,25.64243703971439,85.00122902839679,-94.08066181,0,1.634918054004131,176.39594957195337,LTE,-89.7919555,-101.7156952,-92.79883796
2023/5/19 21:59:14,Gardanibagh,25.520326169374417,85.14813749760702,-89.54007421,0,4.805232160771283,75.15611352996412,4G,-93.38390981,-96.72606772,-91.46805964
2023/5/19 22:02:21,Exhibition Road,25.539993644766234,85.1773396578817,-83.68794606,0,6.2021131540954,81.22690681320795,4G,-85.30724382,-91.31986399,-81.60391337
2023/5/19 22:05:28,Rajendra Nagar,25.592853054049424,85.18814049950008,-96.23911226,0,40.55990107165201,39.96175556253119,5G,-94.48990041,-101.6858753,-98.52352905
2023/5/19 22:08:36,Rajendra Nagar,25.707238257815725,85.17903494242128,-93.01601205,0,9.763751706461548,64.15440696177791,4G,-94.57886637,-98.91030657,-91.31286989
2023/5/19 22:11:43,Rajendra Nagar,25.601425036347653,85.12312973892672,-86.89086943,0,1.3568218612484477,111.09880062213117,3G,0,0,0
2023/5/19 22:14:50,Ashok Rajpath,25.525038927436032,85.17540103301423,-85.82964108,0,1.6369922222540259,167.7553602991481,3G,0,0,0
2023/5/19 22:17:57,Pataliputra,25.501807504936895,85.00904744563435,-85.30110813,0,4.496383456624049,83.14515625991359,4G,-89.46544527,-93.851174,-86.6355407
2023/5/19 22:21:04,Anisabad,25.626078556713185,85.0317201107748,-102.7257644,0,87.17561202357993,25.020435815989188,5G,-106.6146904,-108.5117468,-101.7871402
2023/5/19 22:24:12,Kumhrar,25.6861356683984,85.22600405058023,-96.50492243,0,38.846399766955784,36.31791985750864,5G,-96.66764337,-104.2937731,-96.65519524
2023/5/19 22:27:19,Danapur,25.63355924213098,85.1779648548536,-86.8592359,0,28.345282031871566,18.2181578493854,5G,-83.6238617,-93.19223448,-87.02070983
2023/5/19 22:30:26,Kumhrar,25.703580009205975,85.24048910606315,-83.49256761,0,1.3998290908470774,154.66734148370847,LTE,-82.49285871,-91.06913164,-85.48923592
2023/5/19 22:33:33,Boring Canal Road,25.69593950330114,85.27322227502731,-88.47640155,0,2.152482507564275,128.44350413160407,3G,0,0,0
2023/5/19 22:36:40,Patliputra Colony,25.47371176001334,85.02360220361979,-91.3534239,0,97.73888043861513,21.539150621529274,5G,-95.44512043,-97.67633859,-92.37177533
2023/5/19 22:39:48,Danapur,25.58523540209931,85.2198939260082,-96.64744027,0,49.807078805257824,35.168766055036286,5G,-100.5561724,-105.0579493,-95.06216351
2023/5/19 22:42:55,Bailey Road,25.54862545624527,85.03810141353887,-88.51255175,0,2.5158477278882705,186.5350455845862,3G,0,0,0
2023/5/19 22:46:02,Kankarbagh,25.593525241593333,85.31051605077273,-89.4934462,0,5.159153759146118,67.86109675592594,4G,-88.72097693,-95.11277795,-87.91338743
2023/5/19 22:49:09,Exhibition Road,25.579159172706266,85.0750104386666,-93.92642147,0,99.05367304740457,39.53495805871175,5G,-91.6009717,-100.2616793,-96.33497103
2023/5/19 22:52:16,Bankipore,25.648239783843405,85.00521198141945,-92.55849803,0,1.459933619407077,179.460872013832,LTE,-92.84035693,-100.9249372,-93.60592072
2023/5/19 22:55:24,Gardanibagh,25.520023132162606,85.07826633837176,-83.57125824,0,2.726408757780062,139.80964593108683,3G,0,0,0
2023/5/19 22:58:31,Bankipore,25.577952330703884,85.03925261202646,-86.25946417,0,7.074894321313177,80.08424037276684,4G,-82.29275198,-94.83456458,-85.01622558
2023/5/19 23:01:38,Kidwaipuri,25.621747348030006,85.17338616566319,-82.94853941,0,8.197187665251892,92.16334561699091,4G,-80.72320475,-88.53704013,-84.30054989
2023/5/19 23:04:45,Fraser Road,25.497050689505556,85.12537678113878,-98.87729442,0,14.769323731428022,40.51536369904359,5G,-101.3448025,-106.8394803,-97.05540345
2023/5/19 23:07:53,Danapur,25.577141444110143,85.11481837643402,-89.8822196,0,5.100223113722833,97.8725475853278,4G,-93.30454737,-98.97528901,-87.65404653
2023/5/19 23:11:00,Anandpuri,25.68749897382799,85.22487044426406,-83.25293088,0,1.591421663839225,193.27969951816408,3G,0,0,0
2023/5/19 23:14:07,Fraser Road,25.554503814179363,85.05663578762494,-91.87159737,0,8.51402507911191,59.00710120749325,4G,-91.5690876,-101.355876,-91.851685
2023/5/19 23:17:14,Ashok Rajpath,25.518840964491798,85.07238744224755,-101.3023131,0,24.013111688324535,41.385435654984974,5G,-105.8783653,-106.738304,-100.0777572
2023/5/19 23:20:21,S.K. Puri,25.587823639420023,85.02670643337713,-93.74968135,0,1.768185531861991,190.57196225572477,LTE,-97.96570491,-102.3819203,-91.16657204
2023/5/19 23:23:29,Boring Canal Road,25.452568956738236,85.05582444594373,-92.82980798,0,52.30566519872175,34.536733187447126,5G,-95.5415892,-99.3374299,-92.44456364
2023/5/19 23:26:36,Kumhrar,25.5391762561294,85.11556370513496,-90.40677004,0,2.4580147133073362,155.85381175263723,LTE,-89.68874852,-96.94575838,-89.87457108
2023/5/19 23:29:43,Exhibition Road,25.538235849790215,85.2108511633042,-90.80521558,0,1.6043415568453394,160.734756800294,3G,0,0,0
2023/5/19 23:32:50,Kankarbagh,25.470926843946906,85.09031895649301,-85.13132927,0,2.252122563828979,161.8304959275739,LTE,-86.7308691,-92.80787999,-86.4729745
2023/5/19 23:35:57,Bailey Road,25.44729168769112,85.20307330091305,-88.44062043,0,8.566334707719074,51.05818471538586,4G,-86.1564696,-96.03898481,-90.30708625
2023/5/19 23:39:05,Kidwaipuri,25.481792429207726,85.05240617222157,-87.05957651,0,1.8836043557664772,182.43689348076572,LTE,-91.84966316,-96.60636294,-88.0301223
2023/5/19 23:42:12,Anandpuri,25.727364829795253,85.23135648106104,-89.85170696,0,8.899561141568517,64.58374745246928,4G,-88.54128689,-98.45359695,-87.96000713
2023/5/19 23:45:19,Phulwari Sharif,25.473256498898206,85.15637539774029,-87.12052699,0,1.770604153905279,130.08039923678606,LTE,-91.06886389,-93.57473417,-87.57507969
2023/5/19 23:48:26,Danapur,25.749423604183388,85.10167843921121,-84.8439492,0,2.2779316650576185,117.14474364727255,3G,0,0,0
2023/5/19 23:51:33,Boring Road,25.62427134017533,85.03687154855457,-91.53994326,0,7.263537882047831,56.77180046164551,4G,-91.42139589,-101.3586694,-91.49595399
2023/5/19 23:54:41,Bankipore,25.41683478878933,85.11855691696589,-89.56792739,0,2.20557762743561,105.3932364806349,3G,0,0,0
2023/5/19 23:57:48,Fraser Road,25.640644314842422,85.24901524884268,-84.92217427,0,1.3376550878800675,195.0424039625735,LTE,-86.95565185,-90.3428181,-83.61545145
2023/5/20 0:00:55,Fraser Road,25.521376281758897,85.07726521621325,-84.47647236,0,2.8533087576189518,188.63763036454685,3G,0,0,0
2023/5/20 0:04:02,Bailey Road,25.745467371763233,85.2288906683083,-89.91709024,0,7.2967374848390945,61.5457343272542,4G,-87.17059314,-97.44724042,-90.77453165
2023/5/20 0:07:10,Fraser Road,25.759451696588116,85.19697203390399,-104.7842202,0,43.74057820648117,29.312897685577827,5G,-102.5756767,-110.8881992,-106.7998451
2023/5/20 0:10:17,Kidwaipuri,25.602434149730485,84.96278947103085,-89.80877947,0,2.9063889957825313,129.8446270257274,LTE,-92.77276739,-96.58151526,-89.91681593
2023/5/20 0:13:24,Exhibition Road,25.44447238056493,85.19011659101213,-85.34918096,0,14.325023907817792,43.292040503173446,5G,-87.05233422,-94.50194363,-88.0894256
2023/5/20 0:16:31,Danapur,25.749961067861292,85.21155997867186,-86.32234541,0,3.3103370269983206,65.89699990242755,4G,-89.83887281,-93.25174853,-88.57921126
2023/5/20 0:19:38,Rajendra Nagar,25.713054814866354,85.00928523337831,-93.63794282,0,1.8467133901320723,146.55297075102592,LTE,-91.96082065,-102.9288962,-94.08016126
2023/5/20 0:22:46,Patliputra Colony,25.610166071381222,85.29562347619478,-95.87515037,0,64.1057718804399,34.35528989793865,5G,-95.82411569,-102.6252012,-96.39187164
2023/5/20 0:25:53,Danapur,25.429872130778868,85.13965657358402,-98.0640941,0,2.0948148289211606,103.66065761887263,LTE,-98.77064164,-107.3350085,-96.66931177
2023/5/20 0:29:00,Ashok Rajpath,25.745916295561067,85.06259367553818,-82.74948703,0,6.603602594696222,85.71994344093952,4G,-86.116241,-90.90276481,-80.60858875
2023/5/20 0:32:07,Fraser Road,25.52356267507848,85.1886527796477,-103.2057809,0,42.62313860331319,24.335160166243448,5G,-101.4890762,-110.8670351,-101.3561581
2023/5/20 0:35:14,Danapur,25.471773846786732,85.17555817178138,-94.09983389,0,1.7188401403488243,170.52447747980256,LTE,-93.37867703,-100.3842881,-94.41497663
2023/5/20 0:38:22,Kidwaipuri,25.460532536780978,85.20004338555127,-92.74263526,0,9.838321673159097,54.770420122236814,4G,-96.67086804,-100.9451492,-92.56388182
2023/5/20 0:41:29,Exhibition Road,25.59002202103506,85.23775350218214,-83.25757975,0,2.4740152245743667,138.69259824118845,3G,0,0,0
2023/5/20 0:44:36,Boring Canal Road,25.53504711124558,85.0171816366156,-91.8686119,0,2.3363232779068968,123.52931289101377,LTE,-91.21664283,-101.5079438,-93.87714872
2023/5/20 0:47:43,Kankarbagh,25.530425522635195,85.3039191413873,-91.43945989,0,5.35848642051357,80.47352715371413,4G,-88.86835231,-96.86140789,-90.21541246
2023/5/20 0:50:50,Danapur,25.666980971173807,85.2273664154319,-88.09380837,0,1.754512433028058,161.76868632089605,LTE,-92.8182974,-94.0572246,-88.46828918
2023/5/20 0:53:58,Boring Canal Road,25.63371248033361,85.29692659672334,-89.34566359,0,2.975941542345792,107.19409429701258,LTE,-85.45927611,-98.11078905,-86.93767589
2023/5/20 0:57:05,S.K. Puri,25.596625136111115,85.01723052056231,-89.94642578,0,5.625730587312314,64.02233163555226,4G,-87.12100714,-99.05216088,-90.22364649
2023/5/20 1:00:12,Pataliputra,25.55633160008215,85.09725842760858,-79.86999626,0,1.3410268279443776,116.1447686485687,3G,0,0,0
2023/5/20 1:03:19,Rajendra Nagar,25.558592156082174,85.04100986427191,-87.59903523,0,9.995337584796161,80.52405502652883,4G,-90.66672334,-95.10468987,-86.52281277
2023/5/20 1:06:27,Gandhi Maidan,25.528819778585,85.29414078089792,-92.0193494,0,2.9723455107031516,191.4185502541485,LTE,-92.71713287,-98.38547834,-89.50676909
2023/5/20 1:09:34,Ashok Rajpath,25.45893675893212,85.2005537929608,-88.21410364,0,1.1932182366177255,192.32172435411275,LTE,-93.02010727,-98.17877849,-85.3910202
2023/5/20 1:12:41,Gardanibagh,25.73569120176568,85.07688236490249,-91.27257807,0,1.1781872267329692,108.7124591313021,3G,0,0,0
2023/5/20 1:15:48,Danapur,25.65874375888374,85.13130471391032,-86.29370015,0,2.316082864229382,172.9149008959069,LTE,-83.57942293,-94.11675287,-87.50824307
2023/5/20 1:18:55,Fraser Road,25.603885376062095,85.12980608866086,-91.7573642,0,2.3149149608531223,158.54196570154375,LTE,-93.43263468,-100.0217275,-93.48833677
2023/5/20 1:22:03,Phulwari Sharif,25.49475804241416,85.04140185610107,-90.05812546,0,57.5866653419124,23.249350777026248,5G,-94.83791703,-97.35003281,-89.33341573
2023/5/20 1:25:10,Anisabad,25.651775952385766,85.0358384149079,-96.30280919,0,81.67965626969941,25.29722794762963,5G,-97.38133974,-102.3454979,-99.09319428
2023/5/20 1:28:17,Rajendra Nagar,25.434785407187622,85.10126379795385,-95.74710979,0,2.3577576764796704,115.71483948436506,LTE,-95.73972183,-104.1543328,-96.46357667
2023/5/20 1:31:24,Pataliputra,25.53860893200197,85.17320171566946,-87.57787993,0,2.388911485229128,196.19002044186954,3G,0,0,0
2023/5/20 1:34:31,Patliputra Colony,25.65775450052149,84.97317699618812,-87.80256106,0,2.7253558658945036,182.33984958611592,LTE,-82.92177991,-92.87949614,-85.61746775
2023/5/20 1:37:39,Pataliputra,25.534697286079023,85.21039822743607,-87.74606104,0,1.1821804913186396,125.19264856851862,3G,0,0,0
2023/5/20 1:40:46,Patliputra Colony,25.763118692087136,85.17987275481242,-83.1765862,0,1.590545016608706,117.71196251977669,3G,0,0,0
2023/5/20 1:43:53,Gardanibagh,25.698246160694342,85.19504524793288,-88.28777168,0,1.6254715517719955,157.95753581452507,LTE,-85.04072196,-93.33771747,-86.35807053
2023/5/20 1:47:00,Bankipore,25.671225934260047,85.29679069972754,-83.99098725,0,1.2794336896464926,136.00248906781613,LTE,-87.60915932,-90.3392441,-81.81653974
2023/5/20 1:50:07,Pataliputra,25.58573893851076,85.01774877498471,-89.16354059,0,2.4022442218038824,106.98949852490493,3G,0,0,0
2023/5/20 1:53:15,S.K. Puri,25.577171801025184,85.25653286256609,-83.75319346,0,2.1916490501310513,178.34536246803992,LTE,-83.54196746,-93.48442567,-81.68071652
2023/5/20 1:56:22,Danapur,25.564229147696242,84.97030044822715,-85.48084633,0,1.9122529131899515,113.23960744450662,3G,0,0,0
2023/5/20 1:59:29,Pataliputra,25.59117643595045,85.14773307629811,-86.43541104,0,49.6401100610032,16.003304637980772,5G,-89.6449253,-94.52437668,-87.95173319
2023/5/20 2:02:36,Bankipore,25.481073358459447,85.09463797264794,-94.22949931,0,7.254919982111011,73.98549598451474,4G,-99.17573992,-102.47758,-93.67383783
2023/5/20 2:05:44,Patliputra Colony,25.41644959697522,85.12619558474339,-84.28874133,0,2.194710075717482,135.88722588907436,3G,0,0,0
2023/5/20 2:08:51,Pataliputra,25.519384069689092,85.17620918032856,-79.15931868,0,2.264661516568632,122.46203369254891,3G,0,0,0
2023/5/20 2:11:58,Gandhi Maidan,25.67163377081722,84.98634335613777,-95.19714346,0,1.0601841860940495,119.50991400685504,LTE,-90.89454646,-101.558337,-94.89372121
2023/5/20 2:15:05,Danapur,25.66396514126724,85.0579307462613,-96.59817139,0,9.012371709138968,55.57843625879987,4G,-99.39253291,-104.2825507,-96.96603188
2023/5/20 2:18:12,Fraser Road,25.63156448407676,85.03311727873418,-90.44458759,0,1.3867299284089403,196.90475040026365,3G,0,0,0
2023/5/20 2:21:20,Exhibition Road,25.487768939379272,84.99570942598137,-85.35128673,0,1.5698562237183205,179.94525726222437,3G,0,0,0
2023/5/20 2:24:27,Kankarbagh,25.426277629152683,85.0770590779934,-91.85247101,0,4.012737908239664,70.19492281912474,4G,-88.24734282,-99.56273603,-93.74969006
2023/5/20 2:27:34,Exhibition Road,25.595611856591983,85.31405562395726,-88.76220285,0,2.1992693149577995,124.87862907339415,3G,0,0,0
2023/5/20 2:30:41,Kidwaipuri,25.590858656991667,84.98629132377329,-93.04918129,0,26.82804071797914,21.08625553309342,5G,-88.16689044,-101.020769,-94.10338941
2023/5/20 2:33:48,Gandhi Maidan,25.50307697205342,85.2083781641624,-89.43033983,0,1.7389645911329685,174.27030999400685,3G,0,0,0
2023/5/20 2:36:56,Boring Canal Road,25.51598803168145,85.01555361873483,-93.45381323,0,9.426941204108033,89.5956429209549,4G,-96.07508782,-100.5410337,-94.56799858
2023/5/20 2:40:03,Gandhi Maidan,25.72709808220904,85.10516653326042,-100.4320941,0,41.03580954123038,49.203156881828946,5G,-102.2748702,-105.4651154,-98.49281291
2023/5/20 2:43:10,Fraser Road,25.64039346319584,85.2280298037425,-85.56045767,0,2.227389376167558,122.99905017820635,LTE,-87.72530152,-90.86013244,-85.31522278
2023/5/20 2:46:17,Kumhrar,25.658378136008235,84.97381974917339,-90.07802828,0,27.051768283097374,12.28216927689379,5G,-93.1620591,-97.52499533,-92.68745726
2023/5/20 2:49:24,Kidwaipuri,25.596721053015955,85.27072295903406,-92.86431872,0,71.09929236123696,26.69083079359801,5G,-93.17991188,-99.06192167,-94.94259289
2023/5/20 2:52:32,Danapur,25.656228816315732,85.1131505207974,-99.16126376,0,98.17961531650631,14.215288200033442,5G,-104.1405784,-108.8448541,-99.89848982
2023/5/20 2:55:39,Boring Canal Road,25.611658478892096,85.13814908319621,-82.64368283,0,1.2952568863070542,100.30896995366828,3G,0,0,0
2023/5/20 2:58:46,Rajendra Nagar,25.756548343252405,85.13266632230456,-92.17312345,0,7.955344795887744,54.754905615352435,4G,-96.39975523,-98.47791635,-93.32673797
2023/5/20 3:01:53,Fraser Road,25.552584030551866,85.29749662520484,-84.71144666,0,1.2998820497856542,177.98200382866804,3G,0,0,0
2023/5/20 3:05:01,S.K. Puri,25.50700372733337,85.1375151059977,-84.65824802,0,1.7118866315167405,107.92117623945546,3G,0,0,0
2023/5/20 3:08:08,Bailey Road,25.52050036686839,85.03022868744246,-87.19256076,0,2.389941541147124,168.8007832104331,LTE,-87.11017862,-96.13384471,-87.52971105
2023/5/20 3:11:15,Bailey Road,25.69015163506287,85.02121990793329,-92.03497258,0,2.671451917314029,106.008499998856,LTE,-94.07867335,-99.24656042,-90.03825061
2023/5/20 3:14:22,Exhibition Road,25.611295209980895,84.96567613786574,-94.25772257,0,2.689484833664576,175.78322572397008,LTE,-97.12272428,-101.7293793,-91.65284525
2023/5/20 3:17:29,Gandhi Maidan,25.650136561133337,84.99122154025792,-86.93726142,0,9.420462815228234,54.46526750726068,4G,-89.37967722,-94.53595608,-89.11729586
2023/5/20 3:20:37,Pataliputra,25.459556472959818,85.17804920878267,-89.46509627,0,1.7090183723650265,109.40393363034498,LTE,-93.13959686,-95.66851037,-88.5515914
2023/5/20 3:23:44,Phulwari Sharif,25.70254418859896,85.12642800955769,-89.00127454,0,3.8127088257234876,81.8325525817963,4G,-84.41885221,-97.34084074,-88.05717988
2023/5/20 3:26:51,Exhibition Road,25.614806583780226,85.19682836961353,-87.78410271,0,9.624017579635538,69.48189331262105,4G,-84.03954024,-94.64680315,-85.76066842
2023/5/20 3:29:58,Boring Canal Road,25.56852747157423,85.23406152783775,-96.16718819,0,43.203959909624814,26.97741464922175,5G,-96.92968099,-104.1362294,-95.9311474
2023/5/20 3:33:05,Kankarbagh,25.555326435287917,85.24166720937139,-82.96961825,0,4.257286846100673,67.21181542327804,4G,-78.86958193,-92.30171882,-80.85106769
2023/5/20 3:36:13,Kumhrar,25.521720737215986,85.172318533575,-91.05500216,0,1.1435788954705752,195.4841240605228,LTE,-95.74353252,-97.83421147,-92.51753916
2023/5/20 3:39:20,Gandhi Maidan,25.537104498575076,85.15055788785128,-92.09133908,0,36.39601751294765,28.078023532023817,5G,-93.5475711,-97.22781883,-90.01760157
2023/5/20 3:42:27,Gardanibagh,25.607445294089572,85.17275538270742,-83.55866744,0,2.6486531756858884,180.4878724003318,3G,0,0,0
2023/5/20 3:45:34,Bankipore,25.62059852067271,85.30332479847614,-89.44751582,0,83.83808118524797,19.027956391086956,5G,-93.94938912,-94.83825577,-86.53732301
2023/5/20 3:48:41,Patliputra Colony,25.61330696406458,85.21407108441421,-91.3027842,0,3.1562841294891206,59.610901376863346,4G,-92.62054247,-100.6395965,-93.27219779
2023/5/20 3:51:49,Anisabad,25.75563721066355,85.20127035862757,-78.67967241,0,1.3548420380956092,147.0000759690502,3G,0,0,0
2023/5/20 3:54:56,Pataliputra,25.422551843875095,85.09054568900162,-87.06556127,0,2.2068948029293143,176.94787115766593,3G,0,0,0
2023/5/20 3:58:03,Bankipore,25.531522756950846,85.23646547608334,-96.29289397,0,2.774617754069588,190.86354812634292,LTE,-97.954929,-105.4224141,-94.64086208
2023/5/20 4:01:10,Exhibition Road,25.574987794320887,85.177617100985,-89.26563245,0,5.447609284874234,94.05653277685482,4G,-92.25854824,-95.74636931,-87.17054354
2023/5/20 4:04:18,Phulwari Sharif,25.518678572149,85.24621610369327,-80.24240965,0,2.58349686279045,198.9722245905005,3G,0,0,0
2023/5/20 4:07:25,Kankarbagh,25.499318527228915,85.18352264329329,-88.59901084,0,2.854975497030826,180.49807485468511,LTE,-93.42350299,-96.80891392,-89.50625867
2023/5/20 4:10:32,S.K. Puri,25.649776708685916,85.158820421652,-91.18630583,0,77.38775511845674,49.614494640144116,5G,-95.03242578,-99.78962249,-92.97471113
2023/5/20 4:13:39,Boring Canal Road,25.425092123224058,85.11343582089307,-93.6789995,0,1.0957987230551063,139.4749962812748,LTE,-93.6793764,-98.96136632,-93.41815641
2023/5/20 4:16:46,Kidwaipuri,25.56229954552368,85.28694566736152,-86.82698839,0,1.940444187629177,139.301948880442,LTE,-89.41064521,-93.11433813,-86.15236977
2023/5/20 4:19:54,Fraser Road,25.533560113866134,85.13219496822808,-96.05992703,0,88.9003496624262,47.234484441040564,5G,-91.28713824,-104.9843001,-95.97612349
2023/5/20 4:23:01,Fraser Road,25.716010401868495,85.2019654663522,-98.64815917,0,66.59244990569377,37.095279024373255,5G,-103.3084352,-106.9408576,-99.49545387
2023/5/20 4:26:08,Ashok Rajpath,25.594834684494643,84.99829637051307,-93.86530523,0,8.74420103573658,59.8872529242014,4G,-93.88817169,-103.2049012,-93.47960829
2023/5/20 4:29:15,Kumhrar,25.67035157073513,85.03878349613194,-89.84754471,0,51.714035820025934,22.850602493777323,5G,-87.09082443,-96.15134521,-92.00230932
2023/5/20 4:32:22,Fraser Road,25.487603740842594,85.04927389984988,-89.84539048,0,5.071494275706787,58.73986464298014,4G,-92.12581571,-98.22513385,-90.08672969
2023/5/20 4:35:30,Kumhrar,25.7448962604578,85.04395312284178,-91.99801402,0,26.29102051425886,41.21971716221014,5G,-87.65140434,-98.22308234,-90.7944395
2023/5/20 4:38:37,Bailey Road,25.4180612735797,85.16576471152787,-85.03526089,0,7.756443282180603,69.54824410477842,4G,-86.11881236,-93.96011243,-87.81755617
2023/5/20 4:41:44,Bailey Road,25.60783236309663,85.02601722311296,-91.50637421,0,18.81750699606201,22.096473038794787,5G,-87.5035676,-97.88453554,-89.51848605
